CRTR_YR|ADMDST_CLSF_CD|HOHL_SPIDN|SPIDN|LFNR_SE_CD|HOHL_REL_CD|SD_CD|AAGE|NTNLTY_CD|FMNM_ACHM_CD|HS_SHAPE_CD|BRTH_YR|ENTCNY_YR
2023|45110000|HS00002620|SP00002620|1|1|2|24|410|004|G1|1929|
2023|27110000|HS00002621|SP00002621|1|1|2|21|410|004|G1|1997|
2023|11140000|HS00002622|SP00002622|1|5|1|52|410|002|G3|1955|
2023|46110000|HS00002623|SP00002623|1|4|2|56|410|002|G2|1942|
2023|46110000|HS00002624|SP00002624|2|1|1|66|410|003|G4|1993|
2023|41130000|HS00002625|SP00002625|1|5|2|62|410|004|G2|1945|
2023|47110000|HS00002626|SP00002626|1|1|1|60|410|003|G2|1965|
2023|11110000|HS00002627|SP00002627|1|1|2|94|410|001|G3|1956|
2023|41150000|HS00002628|SP00002628|1|4|2|38|410|001|G4|2000|
2023|11110000|HS00002629|SP00002629|1|1|2|73|410|001|G3|1971|
2023|46110000|HS00002630|SP00002630|1|1|1|25|410|002|G2|1976|
2023|42110000|HS00002631|SP00002631|1|2|1|83|410|002|G3|1992|
2023|46110000|HS00002632|SP00002632|1|1|2|47|410|003|G1|1946|
2023|41130000|HS00002633|SP00002633|1|1|2|45|410|004|G3|1966|
2023|11140000|HS00002634|SP00002634|1|1|2|30|410|001|G4|1938|
2023|11110000|HS00002635|SP00002635|1|2|2|58|410|004|G2|1992|
2023|26140000|HS00002636|SP00002636|1|1|1|49|410|002|G1|1949|2010
2023|43110000|HS00002637|SP00002637|1|1|2|93|410|003|G1|1958|
2023|11170000|HS00002638|SP00002638|1|3|2|33|410|001|G4|1955|
2023|45110000|HS00002639|SP00002639|1|1|2|51|410|002|G3|1980|
2023|26110000|HS00002640|SP00002640|1|1|1|87|410|004|G2|1952|
2023|41110000|HS00002641|SP00002641|1|3|1|80|410|001|G3|1985|
2023|11200000|HS00002642|SP00002642|1|3|1|77|410|002|G2|1946|
2023|28110000|HS00002643|SP00002643|1|1|1|59|410|003|G3|1970|
2023|28110000|HS00002644|SP00002644|1|4|2|85|410|003|G1|1968|
2023|11110000|HS00002645|SP00002645|1|3|2|36|410|002|G1|1960|
2023|41130000|HS00002646|SP00002646|1|1|2|80|840|002|G2|1997|
2023|44130000|HS00002647|SP00002647|1|3|2|63|410|004|G2|1976|
2023|46110000|HS00002648|SP00002648|1|3|2|46|410|001|G2|1988|
2023|26140000|HS00002649|SP00002649|1|2|2|36|410|002|G3|1931|
2023|45110000|HS00002650|SP00002650|1|2|2|59|410|002|G1|1972|
2023|45110000|HS00002651|SP00002651|1|3|2|20|410|004|G2|2003|
2023|47110000|HS00002652|SP00002652|1|5|1|73|410|004|G1|2002|
2023|27110000|HS00002653|SP00002653|1|2|2|37|410|004|G3|1935|
2023|45110000|HS00002654|SP00002654|1|3|2|49|410|001|G2|1992|
2023|41130000|HS00002655|SP00002655|1|3|2|34|410|001|G2|2003|
2023|11110000|HS00002656|SP00002656|1|4|2|54|410|002|G2|1988|
2023|26110000|HS00002657|SP00002657|1|5|1|47|410|002|G2|1987|
2023|42110000|HS00002658|SP00002658|1|1|2|34|410|001|G2|1998|
2023|11170000|HS00002659|SP00002659|1|1|2|86|410|004|G1|1929|
2023|28110000|HS00002660|SP00002660|1|2|1|76|410|004|G2|1999|
2023|44130000|HS00002661|SP00002661|1|1|1|49|410|002|G2|1949|
2023|11170000|HS00002662|SP00002662|1|2|2|24|410|004|G1|1941|
2023|41110000|HS00002663|SP00002663|1|3|2|83|410|003|G2|1955|
2023|11200000|HS00002664|SP00002664|1|4|2|72|410|003|G2|1994|
2023|41130000|HS00002665|SP00002665|1|1|1|61|410|004|G2|1949|
2023|26110000|HS00002666|SP00002666|1|3|2|65|410|001|G2|1979|
2023|47110000|HS00002667|SP00002667|1|1|2|20|410|001|G2|1973|
2023|11140000|HS00002668|SP00002668|1|2|2|55|410|002|G2|1985|2020
2023|47110000|HS00002669|SP00002669|1|1|1|34|410|004|G2|1945|
2023|44130000|HS00002670|SP00002670|1|2|1|68|156|003|G2|1960|
2023|45110000|HS00002671|SP00002671|1|2|1|89|410|002|G2|1992|
2023|45110000|HS00002672|SP00002672|2|3|2|59|410|001|G2|1973|
2023|11200000|HS00002673|SP00002673|1|2|2|65|410|003|G2|1944|
2023|46110000|HS00002674|SP00002674|1|1|1|70|410|002|G2|1933|
2023|41150000|HS00002675|SP00002675|1|1|2|89|410|002|G2|1933|
2023|47110000|HS00002676|SP00002676|1|1|2|22|410|004|G3|1993|
2023|45110000|HS00002677|SP00002677|2|5|1|43|410|003|G2|1939|
2023|41130000|HS00002678|SP00002678|1|4|2|40|410|001|G2|1961|
2023|27110000|HS00002679|SP00002679|1|1|2|73|840|001|G2|1948|
2023|11140000|HS00002680|SP00002680|1|1|1|53|410|002|G3|1975|1990
2023|11140000|HS00002681|SP00002681|1|1|1|77|410|001|G2|1955|
2023|27110000|HS00002682|SP00002682|1|2|1|55|410|002|G2|1984|
2023|44130000|HS00002683|SP00002683|1|1|1|93|410|002|G3|1964|
2023|41110000|HS00002684|SP00002684|1|1|1|77|410|004|G2|1987|
2023|41110000|HS00002685|SP00002685|1|1|1|21|410|002|G2|1974|
2023|26110000|HS00002686|SP00002686|1|1|2|94|410|002|G2|1973|
2023|41130000|HS00002687|SP00002687|1|1|2|91|410|003|G2|1939|
2023|41150000|HS00002688|SP00002688|1|1|1|23|410|003|G3|1956|
2023|47110000|HS00002689|SP00002689|1|2|2|49|410|001|G2|1955|
2023|43110000|HS00002690|SP00002690|1|2|1|92|410|001|G1|1982|
2023|41150000|HS00002691|SP00002691|1|1|2|82|840|001|G1|1971|
2023|46110000|HS00002692|SP00002692|1|2|2|55|410|004|G4|1968|
2023|28110000|HS00002693|SP00002693|1|1|2|60|410|001|G2|1945|
2023|46110000|HS00002694|SP00002694|1|3|1|22|410|004|G2|1990|
2023|27110000|HS00002695|SP00002695|1|5|2|62|410|002|G3|1999|
2023|11170000|HS00002696|SP00002696|1|1|2|69|410|004|G2|1966|
2023|28110000|HS00002697|SP00002697|1|4|2|46|410|001|G3|1943|
2023|11170000|HS00002698|SP00002698|1|3|1|43|410|002|G2|1948|
2023|11170000|HS00002699|SP00002699|1|2|2|82|410|001|G2|1943|
2023|45110000|HS00002700|SP00002700|1|1|1|53|410|004|G3|1974|
2023|44130000|HS00002701|SP00002701|1|1|1|39|410|003|G4|1986|
2023|11200000|HS00002702|SP00002702|1|1|1|48|410|001|G2|1954|
2023|45110000|HS00002703|SP00002703|1|5|1|56|410|003|G1|2001|
2023|11140000|HS00002704|SP00002704|1|2|1|39|410|004|G3|1936|
2023|26110000|HS00002705|SP00002705|1|1|1|62|410|003|G2|1950|
2023|43110000|HS00002706|SP00002706|1|2|2|84|410|004|G2|1966|
2023|26140000|HS00002707|SP00002707|1|1|2|75|410|002|G2|1989|
2023|43110000|HS00002708|SP00002708|1|1|1|37|410|002|G3|1985|
2023|45110000|HS00002709|SP00002709|1|2|2|55|410|004|G2|1929|
2023|11140000|HS00002710|SP00002710|1|2|2|60|410|003|G4|2002|
2023|11110000|HS00002711|SP00002711|1|3|1|71|410|003|G2|2003|
2023|46110000|HS00002712|SP00002712|1|2|1|76|410|004|G4|1977|
2023|41110000|HS00002713|SP00002713|1|2|2|56|410|003|G2|1986|
2023|41110000|HS00002714|SP00002714|1|3|1|43|410|001|G2|1953|
2023|28110000|HS00002715|SP00002715|1|1|2|69|410|001|G2|2000|
2023|28110000|HS00002716|SP00002716|1|2|2|29|410|004|G2|1945|
2023|42110000|HS00002717|SP00002717|1|3|1|70|410|001|G2|1945|
2023|41130000|HS00002718|SP00002718|1|1|1|87|410|003|G2|1986|
2023|11170000|HS00002719|SP00002719|1|1|1|73|410|002|G2|1960|
2023|41150000|HS00002720|SP00002720|1|1|2|52|410|003|G2|1953|
2023|42110000|HS00002721|SP00002721|1|1|1|81|410|001|G1|1940|
2023|11140000|HS00002722|SP00002722|1|2|2|59|410|002|G2|1949|
2023|27110000|HS00002723|SP00002723|1|1|1|60|410|003|G2|1931|
2023|44130000|HS00002724|SP00002724|1|2|2|83|410|001|G2|1995|
2023|41150000|HS00002725|SP00002725|1|1|2|34|410|002|G2|1958|
2023|11170000|HS00002726|SP00002726|1|1|1|78|410|004|G2|1946|
2023|11110000|HS00002727|SP00002727|1|1|2|70|410|001|G4|1986|
2023|41130000|HS00002728|SP00002728|1|1|1|59|410|003|G4|1987|
2023|28110000|HS00002729|SP00002729|1|5|1|25|410|001|G2|1997|
2023|47110000|HS00002730|SP00002730|1|1|2|77|410|003|G2|1930|
2023|41110000|HS00002731|SP00002731|1|1|1|36|410|001|G1|1939|
2023|46110000|HS00002732|SP00002732|1|1|1|87|410|003|G3|1994|
2023|11200000|HS00002733|SP00002733|1|1|1|79|410|002|G1|1985|
2023|28110000|HS00002734|SP00002734|1|2|2|47|410|003|G3|1969|
2023|11170000|HS00002735|SP00002735|1|3|1|52|410|001|G4|1936|
2023|41130000|HS00002736|SP00002736|1|1|1|21|410|003|G1|1942|
2023|11200000|HS00002737|SP00002737|1|2|1|57|410|003|G2|1938|
2023|41110000|HS00002738|SP00002738|1|1|1|24|410|001|G2|1941|
2023|26140000|HS00002739|SP00002739|1|3|2|94|410|002|G2|1956|
2023|11200000|HS00002740|SP00002740|1|2|2|68|410|003|G1|1982|
2023|11140000|HS00002741|SP00002741|1|1|2|37|410|003|G2|1958|
2023|41110000|HS00002742|SP00002742|1|3|1|80|156|003|G1|1966|
2023|47110000|HS00002743|SP00002743|1|3|2|21|410|004|G3|1932|
2023|11200000|HS00002744|SP00002744|1|1|1|61|410|002|G2|1970|
2023|27110000|HS00002745|SP00002745|1|5|1|28|410|004|G2|1947|
2023|11200000|HS00002746|SP00002746|1|4|1|24|840|004|G3|1990|
2023|44130000|HS00002747|SP00002747|1|1|2|38|410|003|G2|1952|
2023|28110000|HS00002748|SP00002748|1|3|1|42|410|001|G2|1969|
2023|47110000|HS00002749|SP00002749|1|2|1|74|410|002|G2|1971|
2023|26110000|HS00002750|SP00002750|1|2|2|86|410|001|G2|1947|
2023|11140000|HS00002751|SP00002751|1|2|1|78|410|003|G2|1967|
2023|41130000|HS00002752|SP00002752|1|4|2|75|410|002|G3|1999|
2023|42110000|HS00002753|SP00002753|1|2|2|62|410|004|G2|1974|
2023|47110000|HS00002754|SP00002754|1|2|1|47|410|003|G2|1931|
2023|45110000|HS00002755|SP00002755|1|1|2|39|410|002|G3|1933|
2023|46110000|HS00002756|SP00002756|1|1|2|90|410|001|G2|1957|
2023|41150000|HS00002757|SP00002757|1|4|1|59|410|001|G3|1956|
2023|27110000|HS00002758|SP00002758|1|3|1|62|410|003|G2|1984|
2023|28110000|HS00002759|SP00002759|1|1|1|21|410|004|G1|1945|
2023|11170000|HS00002760|SP00002760|1|4|1|54|410|002|G2|1959|
2023|28110000|HS00002761|SP00002761|1|3|2|71|410|001|G2|2001|2010
2023|27110000|HS00002762|SP00002762|1|2|1|57|410|002|G3|1932|
2023|11110000|HS00002763|SP00002763|1|1|2|66|410|004|G2|1940|
2023|11200000|HS00002764|SP00002764|1|2|2|80|410|003|G1|1997|
2023|41130000|HS00002765|SP00002765|1|1|2|21|410|001|G2|1972|
2023|27110000|HS00002766|SP00002766|1|1|1|87|410|001|G2|1948|
2023|47110000|HS00002767|SP00002767|1|2|1|81|410|001|G2|1948|
2023|41110000|HS00002768|SP00002768|1|4|1|51|410|004|G2|1991|
2023|47110000|HS00002769|SP00002769|1|1|1|77|410|004|G2|2000|
2023|42110000|HS00002770|SP00002770|2|4|2|24|410|002|G3|1930|
2023|11110000|HS00002771|SP00002771|1|4|1|43|410|003|G2|1936|
2023|11200000|HS00002772|SP00002772|1|1|2|28|410|001|G2|1948|
2023|42110000|HS00002773|SP00002773|1|1|1|67|410|003|G2|1954|
2023|41130000|HS00002774|SP00002774|1|3|1|84|410|002|G3|1952|
2023|26140000|HS00002775|SP00002775|1|3|2|65|410|004|G2|1969|
2023|41110000|HS00002776|SP00002776|1|1|2|73|410|002|G2|1952|
2023|46110000|HS00002777|SP00002777|1|2|2|30|840|004|G2|1981|
2023|27110000|HS00002778|SP00002778|1|2|2|90|410|003|G1|1997|
2023|11110000|HS00002779|SP00002779|1|3|1|34|410|002|G2|1980|2010
2023|26140000|HS00002780|SP00002780|1|3|1|59|410|004|G2|1981|
2023|46110000|HS00002781|SP00002781|1|1|2|71|410|004|G3|1981|
2023|43110000|HS00002782|SP00002782|1|1|1|84|156|002|G2|1968|
2023|45110000|HS00002783|SP00002783|1|1|2|90|410|002|G4|1994|
2023|46110000|HS00002784|SP00002784|1|4|2|64|840|003|G2|1973|
2023|11140000|HS00002785|SP00002785|1|4|2|63|410|001|G2|1969|
2023|26110000|HS00002786|SP00002786|1|3|1|51|410|002|G2|1989|
2023|11140000|HS00002787|SP00002787|1|1|1|62|840|004|G1|1969|
2023|11110000|HS00002788|SP00002788|2|2|1|70|410|004|G3|1953|
2023|45110000|HS00002789|SP00002789|1|1|1|68|156|002|G1|1973|
2023|46110000|HS00002790|SP00002790|1|1|2|64|410|002|G3|2003|
2023|11170000|HS00002791|SP00002791|1|1|1|53|410|004|G1|1951|
2023|43110000|HS00002792|SP00002792|1|3|2|34|410|001|G2|1960|
2023|41130000|HS00002793|SP00002793|1|1|1|24|410|001|G1|1972|
2023|11140000|HS00002794|SP00002794|1|2|2|51|410|001|G2|2002|
2023|46110000|HS00002795|SP00002795|1|5|1|49|410|001|G2|1997|
2023|45110000|HS00002796|SP00002796|1|2|2|65|410|004|G3|1998|
2023|41130000|HS00002797|SP00002797|1|1|1|87|410|001|G2|1940|
2023|43110000|HS00002798|SP00002798|1|4|2|72|410|002|G1|1980|
2023|27110000|HS00002799|SP00002799|1|2|1|80|410|003|G3|1972|
2023|44130000|HS00002800|SP00002800|1|1|1|63|410|003|G2|1951|
2023|28110000|HS00002801|SP00002801|1|2|1|89|410|004|G3|1954|
2023|47110000|HS00002802|SP00002802|2|4|1|90|840|004|G2|1999|
2023|11140000|HS00002803|SP00002803|1|1|2|31|410|002|G2|1934|
2023|11170000|HS00002804|SP00002804|1|2|1|67|410|001|G1|1984|
2023|47110000|HS00002805|SP00002805|1|1|2|57|410|001|G4|1946|
2023|26110000|HS00002806|SP00002806|1|1|2|92|410|004|G1|1941|
2023|26140000|HS00002807|SP00002807|1|3|1|63|410|002|G3|1963|2000
2023|44130000|HS00002808|SP00002808|1|1|1|21|410|004|G2|1991|
2023|11200000|HS00002809|SP00002809|1|1|2|35|410|002|G3|1963|
2023|41110000|HS00002810|SP00002810|1|1|2|29|410|004|G3|1985|
2023|26110000|HS00002811|SP00002811|1|1|1|35|410|003|G3|1940|
2023|11200000|HS00002812|SP00002812|1|1|2|27|410|003|G2|1947|
2023|47110000|HS00002813|SP00002813|1|2|1|78|410|003|G2|1942|
2023|11200000|HS00002814|SP00002814|1|1|1|57|410|002|G3|1941|
2023|11140000|HS00002815|SP00002815|1|1|2|70|410|001|G2|1990|
2023|42110000|HS00002816|SP00002816|1|4|2|94|410|001|G2|2001|
2023|45110000|HS00002817|SP00002817|1|5|1|68|410|002|G2|1957|
2023|11170000|HS00002818|SP00002818|1|1|2|55|410|004|G2|1957|
2023|43110000|HS00002819|SP00002819|1|1|1|40|410|003|G2|1939|
2023|41130000|HS00002820|SP00002820|1|1|2|76|410|003|G2|1956|
2023|45110000|HS00002821|SP00002821|1|1|1|58|410|002|G1|1943|
2023|11170000|HS00002822|SP00002822|1|1|1|76|410|002|G2|1977|
2023|47110000|HS00002823|SP00002823|1|4|2|21|156|002|G3|1994|
2023|41150000|HS00002824|SP00002824|1|3|1|32|410|001|G2|2001|
2023|45110000|HS00002825|SP00002825|1|1|2|29|410|003|G3|1971|2020
2023|27110000|HS00002826|SP00002826|1|5|2|71|410|002|G2|2003|
2023|47110000|HS00002827|SP00002827|1|1|1|58|410|002|G2|1965|
2023|41150000|HS00002828|SP00002828|1|1|2|43|410|003|G2|1973|
2023|11170000|HS00002829|SP00002829|1|1|1|43|410|001|G2|1984|
2023|46110000|HS00002830|SP00002830|1|1|2|65|410|004|G2|1959|
2023|44130000|HS00002831|SP00002831|1|4|1|92|410|001|G1|1953|
2023|26140000|HS00002832|SP00002832|1|1|2|94|410|003|G2|2001|
2023|41130000|HS00002833|SP00002833|1|2|2|55|410|004|G1|1968|
2023|27110000|HS00002834|SP00002834|1|1|2|70|410|001|G2|1933|
2023|41130000|HS00002835|SP00002835|1|4|1|26|410|001|G3|1981|
2023|47110000|HS00002836|SP00002836|1|2|1|90|410|002|G1|1945|
2023|46110000|HS00002837|SP00002837|1|1|2|21|410|004|G2|1978|
2023|11200000|HS00002838|SP00002838|1|1|2|45|410|003|G2|1983|
2023|47110000|HS00002839|SP00002839|1|4|2|74|410|002|G2|1939|
2023|28110000|HS00002840|SP00002840|1|2|1|92|410|004|G1|1977|
2023|42110000|HS00002841|SP00002841|1|1|1|32|410|002|G2|1939|
2023|43110000|HS00002842|SP00002842|1|4|2|69|410|004|G3|1954|
2023|41110000|HS00002843|SP00002843|1|1|2|34|410|004|G2|1943|
2023|28110000|HS00002844|SP00002844|1|1|1|23|410|001|G2|1942|
2023|28110000|HS00002845|SP00002845|1|2|1|51|410|002|G2|1935|
2023|45110000|HS00002846|SP00002846|1|1|1|63|410|001|G3|1962|
2023|27110000|HS00002847|SP00002847|1|1|1|39|410|001|G1|1932|
2023|26110000|HS00002848|SP00002848|1|1|2|92|410|001|G1|1999|
2023|27110000|HS00002849|SP00002849|1|1|1|66|410|001|G2|1967|
2023|11200000|HS00002850|SP00002850|1|1|2|52|410|001|G2|1974|
2023|27110000|HS00002851|SP00002851|1|1|1|56|410|003|G2|1996|
2023|11140000|HS00002852|SP00002852|1|5|1|54|410|002|G2|1938|
2023|11140000|HS00002853|SP00002853|1|2|2|28|410|002|G2|1943|
2023|43110000|HS00002854|SP00002854|1|1|2|65|410|004|G2|1947|
2023|11140000|HS00002855|SP00002855|1|1|2|78|410|004|G2|1956|
2023|41130000|HS00002856|SP00002856|1|3|2|51|410|003|G2|1958|
2023|44130000|HS00002857|SP00002857|1|1|1|51|410|002|G2|1975|
2023|43110000|HS00002858|SP00002858|1|1|2|88|410|003|G1|1952|
2023|28110000|HS00002859|SP00002859|1|2|1|65|410|002|G2|1930|
2023|11200000|HS00002860|SP00002860|1|1|2|42|410|002|G3|1985|
2023|46110000|HS00002861|SP00002861|1|3|2|20|410|002|G3|1978|
2023|45110000|HS00002862|SP00002862|1|4|2|81|410|001|G1|1995|
2023|41150000|HS00002863|SP00002863|1|3|1|66|840|001|G2|1935|
2023|11140000|HS00002864|SP00002864|1|1|1|66|410|003|G3|1964|
2023|11110000|HS00002865|SP00002865|1|1|1|41|410|004|G2|1959|
2023|26140000|HS00002866|SP00002866|1|1|2|33|410|002|G2|1984|
2023|11170000|HS00002867|SP00002867|1|3|2|57|410|001|G1|2001|
2023|45110000|HS00002868|SP00002868|1|4|2|76|410|003|G2|1943|
2023|11200000|HS00002869|SP00002869|1|4|2|42|410|004|G3|1939|
2023|26110000|HS00002870|SP00002870|1|1|1|59|410|003|G3|1978|
2023|47110000|HS00002871|SP00002871|1|3|2|94|410|001|G3|1946|
2023|44130000|HS00002872|SP00002872|1|2|2|36|410|001|G2|1961|
2023|11200000|HS00002873|SP00002873|1|3|1|37|410|003|G2|1955|
2023|27110000|HS00002874|SP00002874|1|2|2|37|410|004|G1|1991|
2023|41110000|HS00002875|SP00002875|1|1|1|88|410|001|G1|1957|
2023|42110000|HS00002876|SP00002876|1|1|2|59|410|004|G1|1991|
2023|46110000|HS00002877|SP00002877|1|5|1|88|410|004|G3|1987|
2023|45110000|HS00002878|SP00002878|1|1|1|91|410|001|G1|1977|
2023|47110000|HS00002879|SP00002879|1|1|2|51|410|001|G2|1987|
2023|11110000|HS00002880|SP00002880|1|1|2|24|410|001|G2|1935|
2023|26110000|HS00002881|SP00002881|1|1|1|42|410|003|G2|2001|
2023|41130000|HS00002882|SP00002882|1|4|1|60|410|001|G2|1936|
2023|11110000|HS00002883|SP00002883|1|1|1|48|410|004|G1|1992|
2023|27110000|HS00002884|SP00002884|1|1|1|20|410|001|G2|1938|1990
2023|11170000|HS00002885|SP00002885|1|3|1|94|410|003|G2|1978|
2023|46110000|HS00002886|SP00002886|1|2|1|42|410|004|G3|1934|
2023|11140000|HS00002887|SP00002887|1|1|2|66|410|001|G2|1963|
2023|11170000|HS00002888|SP00002888|1|1|2|91|410|002|G3|1967|
2023|11200000|HS00002889|SP00002889|1|1|2|60|156|004|G2|1994|
2023|11170000|HS00002890|SP00002890|1|1|1|72|410|001|G1|1971|
2023|41130000|HS00002891|SP00002891|1|1|2|22|410|002|G2|1962|
2023|27110000|HS00002892|SP00002892|1|1|2|72|410|002|G4|1930|
2023|46110000|HS00002893|SP00002893|1|3|1|83|410|001|G2|1984|
2023|26110000|HS00002894|SP00002894|1|4|2|88|410|002|G1|1997|
2023|41130000|HS00002895|SP00002895|1|4|2|26|410|002|G3|1984|
2023|42110000|HS00002896|SP00002896|1|1|1|37|410|002|G3|1985|
2023|41150000|HS00002897|SP00002897|1|1|1|23|410|004|G1|1932|
2023|44130000|HS00002898|SP00002898|1|5|1|88|410|001|G3|1992|
2023|11200000|HS00002899|SP00002899|1|3|1|40|410|002|G2|1929|
2023|41110000|HS00002900|SP00002900|1|2|1|59|410|001|G2|1995|
2023|44130000|HS00002901|SP00002901|1|1|1|55|410|004|G2|1943|
2023|45110000|HS00002902|SP00002902|1|1|1|71|410|003|G4|1972|
2023|41150000|HS00002903|SP00002903|1|2|2|87|410|003|G1|1999|
2023|42110000|HS00002904|SP00002904|1|2|1|44|410|001|G3|1957|
2023|45110000|HS00002905|SP00002905|1|1|1|79|410|002|G1|1949|
2023|41150000|HS00002906|SP00002906|1|5|1|41|410|001|G2|1941|
2023|47110000|HS00002907|SP00002907|1|2|2|34|410|002|G2|1990|
2023|11170000|HS00002908|SP00002908|1|2|2|27|410|004|G3|1957|
2023|26140000|HS00002909|SP00002909|1|1|1|47|410|003|G3|1961|
2023|11140000|HS00002910|SP00002910|1|3|2|62|410|001|G3|1970|
2023|11140000|HS00002911|SP00002911|1|3|1|78|410|002|G2|1936|
2023|41110000|HS00002912|SP00002912|1|1|1|83|410|004|G2|1972|
2023|11200000|HS00002913|SP00002913|1|2|2|59|410|001|G4|1975|
2023|27110000|HS00002914|SP00002914|1|2|2|50|410|004|G2|1964|
2023|28110000|HS00002915|SP00002915|1|3|2|33|410|002|G2|1934|
2023|41150000|HS00002916|SP00002916|1|1|2|88|410|002|G2|1938|
2023|47110000|HS00002917|SP00002917|1|4|1|49|410|004|G2|1950|
2023|45110000|HS00002918|SP00002918|1|1|2|77|410|003|G2|1997|
2023|27110000|HS00002919|SP00002919|1|1|2|66|410|002|G2|1981|
2023|26140000|HS00002920|SP00002920|1|1|1|89|410|001|G2|2002|
2023|44130000|HS00002921|SP00002921|1|1|1|92|410|001|G3|1996|
2023|11170000|HS00002922|SP00002922|1|1|2|73|156|002|G3|1941|
2023|41130000|HS00002923|SP00002923|1|1|1|69|410|001|G2|1942|
2023|28110000|HS00002924|SP00002924|1|3|1|30|410|004|G4|1996|
2023|11200000|HS00002925|SP00002925|1|1|2|21|410|001|G2|1969|
2023|41150000|HS00002926|SP00002926|1|5|1|60|840|003|G2|1983|
2023|26140000|HS00002927|SP00002927|1|1|2|72|410|004|G3|1998|
2023|11200000|HS00002928|SP00002928|1|2|2|75|410|002|G2|1975|
2023|42110000|HS00002929|SP00002929|1|4|1|38|840|003|G3|1996|
2023|11170000|HS00002930|SP00002930|1|3|1|57|840|001|G2|1948|
2023|42110000|HS00002931|SP00002931|1|2|1|84|410|003|G2|1931|
2023|11170000|HS00002932|SP00002932|1|3|2|27|410|004|G1|1972|
2023|28110000|HS00002933|SP00002933|1|1|2|48|410|004|G4|1985|
2023|44130000|HS00002934|SP00002934|1|1|1|90|410|001|G2|1966|
2023|11200000|HS00002935|SP00002935|1|1|1|34|410|002|G2|1931|
2023|44130000|HS00002936|SP00002936|1|1|2|43|410|003|G1|1992|
2023|43110000|HS00002937|SP00002937|1|1|2|55|410|004|G2|1952|
2023|46110000|HS00002938|SP00002938|1|1|2|71|410|002|G2|1997|
2023|11170000|HS00002939|SP00002939|1|4|2|39|410|004|G3|1981|
2023|43110000|HS00002940|SP00002940|1|4|1|79|410|001|G2|1971|
2023|46110000|HS00002941|SP00002941|1|3|2|37|410|003|G1|1975|
2023|43110000|HS00002942|SP00002942|1|3|2|47|410|002|G1|1990|
2023|11200000|HS00002943|SP00002943|1|1|1|62|410|003|G2|1945|
2023|44130000|HS00002944|SP00002944|1|1|2|20|410|003|G2|1953|
2023|11140000|HS00002945|SP00002945|1|2|2|77|410|002|G3|1971|
2023|41150000|HS00002946|SP00002946|1|2|2|70|410|004|G2|1972|
2023|41110000|HS00002947|SP00002947|1|1|1|82|410|004|G2|1998|
2023|41130000|HS00002948|SP00002948|1|1|1|40|410|004|G2|1954|
2023|41110000|HS00002949|SP00002949|1|1|1|49|410|001|G3|1986|
2023|11110000|HS00002950|SP00002950|1|1|2|87|410|002|G4|1981|
2023|41110000|HS00002951|SP00002951|1|1|1|25|410|003|G3|1939|
2023|46110000|HS00002952|SP00002952|1|1|1|56|410|004|G1|1955|
2023|28110000|HS00002953|SP00002953|1|2|1|56|410|002|G2|1951|
2023|26110000|HS00002954|SP00002954|1|5|1|53|410|003|G4|1984|
2023|47110000|HS00002955|SP00002955|1|2|2|52|410|003|G2|1966|
2023|11140000|HS00002956|SP00002956|1|3|2|76|410|001|G2|2002|
2023|41110000|HS00002957|SP00002957|1|3|2|34|410|004|G3|1985|
2023|41110000|HS00002958|SP00002958|1|1|1|86|410|002|G3|1943|
2023|41110000|HS00002959|SP00002959|1|2|2|87|410|003|G2|1968|2020
2023|46110000|HS00002960|SP00002960|1|1|2|33|410|002|G2|1956|
2023|28110000|HS00002961|SP00002961|1|2|2|93|410|001|G3|1944|
2023|47110000|HS00002962|SP00002962|1|1|2|39|410|002|G2|1933|
2023|11140000|HS00002963|SP00002963|1|4|2|23|410|003|G3|1997|
2023|43110000|HS00002964|SP00002964|1|5|1|49|410|002|G2|1960|
2023|41150000|HS00002965|SP00002965|1|1|2|79|410|004|G3|1929|
2023|26110000|HS00002966|SP00002966|1|1|2|83|410|004|G3|1989|
2023|11200000|HS00002967|SP00002967|1|1|2|68|410|003|G2|1939|
2023|43110000|HS00002968|SP00002968|2|3|1|80|410|004|G2|1960|
2023|41150000|HS00002969|SP00002969|1|2|2|39|410|004|G1|1980|
2023|41150000|HS00002970|SP00002970|1|1|2|85|410|003|G3|1945|
2023|11110000|HS00002971|SP00002971|1|3|2|67|410|004|G2|1938|
2023|41150000|HS00002972|SP00002972|1|1|2|30|410|003|G2|1993|
2023|47110000|HS00002973|SP00002973|1|1|1|29|410|004|G3|1952|
2023|11110000|HS00002974|SP00002974|1|1|2|40|410|001|G3|1933|
2023|28110000|HS00002975|SP00002975|1|2|2|25|410|002|G3|1954|
2023|41110000|HS00002976|SP00002976|1|1|1|41|410|004|G2|1962|
2023|46110000|HS00002977|SP00002977|1|1|1|94|410|002|G4|1993|
2023|26110000|HS00002978|SP00002978|1|1|1|38|410|001|G3|1970|
2023|41110000|HS00002979|SP00002979|1|4|1|67|410|004|G1|1936|
2023|43110000|HS00002980|SP00002980|1|2|1|93|410|003|G4|1944|
